product,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,price,lead-time,backlog,quantity_on_hand
526330,16.0,40.0,56.0,275.0,296.0,112.0,64.0,32.0,24.0,8.0,32.0,48.0,144.0,16.0,24.0,8.0,0.0,24.0,21.89625,2,5,3361
526340,176.0,216.0,80.0,461.0,576.0,160.0,72.0,64.0,40.0,24.0,64.0,145.0,160.0,16.0,32.0,16.0,8.0,48.0,21.717656249999997,8,4,1027
526350,280.0,382.0,136.0,972.0,768.0,272.0,112.0,112.0,72.0,40.0,80.0,320.0,336.0,16.0,72.0,16.0,0.0,80.0,21.674553571428568,7,3,2964
526360,232.0,207.0,80.0,876.0,666.0,136.0,64.0,80.0,72.0,40.0,128.0,136.0,216.0,8.0,40.0,8.0,0.0,48.0,21.717656249999997,10,8,1463
527420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.98,3,9,1213
527430,23.0,15.0,2.0,0.0,0.0,0.0,0.0,6.0,157.0,33.0,109.0,112.0,141.0,32.0,1.0,1.0,0.0,1.0,38.49,1,1,231
532710,69.0,14.0,57.0,70.0,124.0,73.0,108.0,67.0,113.0,75.0,113.0,94.0,82.0,138.0,70.0,70.0,86.0,159.0,59.633558558558555,9,10,1846
532930,59.0,48.0,46.0,49.0,69.0,52.0,57.0,53.0,50.0,66.0,79.0,93.0,58.0,81.0,92.0,49.0,70.0,56.0,89.84507575757576,2,6,291
532940,2.0,1.0,3.0,2.0,4.0,5.0,4.0,2.0,7.0,4.0,5.0,6.0,9.0,8.0,4.0,6.0,10.0,1.0,184.49,8,9,252
532950,1.0,8.0,1.0,5.0,6.0,3.0,1.0,4.0,7.0,4.0,8.0,5.0,9.0,11.0,12.0,4.0,3.0,4.0,92.0825,8,5,2740
532960,10.0,22.0,8.0,11.0,15.0,18.0,7.0,13.0,16.0,29.0,23.0,33.0,28.0,20.0,20.0,18.0,10.0,15.0,129.09153846153848,5,1,2466
534250,80.0,59.0,102.0,59.0,227.0,47.0,24.0,17.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.04,2,7,893
534260,32.0,47.0,85.0,25.0,37.0,17.0,21.0,17.0,19.0,41.0,17.0,3.0,0.0,0.0,262.0,64.0,8.0,5.0,75.03399999999999,8,3,2902
534270,171.0,179.0,200.0,93.0,258.0,189.0,145.0,227.0,169.0,732.0,224.0,389.0,280.0,391.0,416.0,181.0,364.0,214.0,52.334800228310506,1,2,323
536270,75.0,61.0,171.0,107.0,87.0,82.0,91.0,87.0,50.0,137.0,118.0,175.0,159.0,82.0,931.0,317.0,119.0,84.0,34.42527777777777,7,10,2837
536280,67.0,83.0,153.0,82.0,113.0,168.0,61.0,112.0,79.0,132.0,237.0,245.0,269.0,194.0,1012.0,212.0,372.0,384.0,31.226148148148148,9,2,624
536290,90.0,110.0,224.0,72.0,105.0,126.0,143.0,127.0,55.0,190.0,184.0,263.0,234.0,137.0,882.0,223.0,161.0,196.0,22.464863478863478,8,4,303
537350,66.0,41.0,46.0,54.0,53.0,63.0,56.0,64.0,68.0,87.0,28.0,61.0,75.0,45.0,39.0,55.0,110.0,90.0,49.71093023255814,8,3,435
537870,109.0,72.0,92.0,87.0,255.0,399.0,263.0,68.0,8.0,254.0,198.0,171.0,42.0,0.0,5.0,124.0,200.0,195.0,46.95723756906077,9,10,3406
537880,3.0,5.0,7.0,5.0,3.0,11.0,34.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,277.81,6,10,1361
537890,93.0,108.0,73.0,80.0,164.0,179.0,231.0,264.0,154.0,155.0,107.0,158.0,181.0,29.0,181.0,326.0,438.0,417.0,15.787441860465115,2,5,414
538990,1.0,5.0,0.0,0.0,14.0,19.0,20.0,42.0,23.0,8.0,18.0,18.0,16.0,11.0,8.0,35.0,21.0,21.0,29.347976190476192,1,3,445
539000,4.0,1.0,1.0,8.0,9.0,6.0,12.0,5.0,9.0,17.0,12.0,14.0,7.0,24.0,7.0,8.0,6.0,12.0,29.06857142857143,4,3,2396
539010,2.0,4.0,7.0,3.0,13.0,11.0,7.0,0.0,26.0,7.0,0.0,2.0,15.0,4.0,13.0,2.0,15.0,4.0,28.93166666666667,4,2,1594
541320,77.0,70.0,81.0,59.0,70.0,63.0,67.0,57.0,68.0,64.0,64.0,62.0,71.0,43.0,87.0,49.0,67.0,53.0,78.2565625,3,9,1565
541330,8.0,4.0,7.0,6.0,8.0,13.0,7.0,6.0,7.0,4.0,3.0,4.0,5.0,4.0,3.0,8.0,4.0,5.0,138.53400000000002,2,7,3127
541340,0.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,6.0,5.0,3.0,2.0,87.815,1,7,2473
541350,1.0,3.0,2.0,1.0,12.0,6.0,6.0,3.0,2.0,2.0,1.0,6.0,2.0,3.0,3.0,2.0,4.0,1.0,87.28,8,4,2258
541360,40.0,62.0,49.0,31.0,44.0,49.0,44.0,34.0,48.0,34.0,40.0,39.0,52.0,51.0,81.0,34.0,30.0,38.0,142.1887878787879,9,9,410
541720,11.0,5.0,8.0,8.0,6.0,8.0,10.0,8.0,5.0,6.0,7.0,6.0,7.0,3.0,3.0,0.0,2.0,3.0,67.15666666666665,7,10,2117
543770,57.0,66.0,77.0,97.0,146.0,159.0,114.0,86.0,79.0,52.0,71.0,53.0,51.0,48.0,50.0,58.0,39.0,23.0,45.05508333333333,3,9,663
543780,73.0,54.0,85.0,75.0,103.0,97.0,51.0,65.0,84.0,32.0,39.0,38.0,37.0,27.0,45.0,69.0,33.0,16.0,42.066944444444445,9,4,2312
548910,28.0,24.0,34.0,21.0,37.0,15.0,22.0,31.0,18.0,36.0,8.0,30.0,25.0,15.0,11.0,16.0,31.0,23.0,108.7734375,5,1,861
549480,92.0,97.0,74.0,61.0,81.0,76.0,67.0,75.0,41.0,69.0,48.0,31.0,63.0,53.0,105.0,70.0,14.0,18.0,26.19861111111111,8,8,883
550070,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.29,8,5,3260
551760,16.0,24.0,34.0,20.0,213.0,158.0,115.0,71.0,121.0,137.0,41.0,139.0,266.0,208.0,17.0,38.0,61.0,69.0,28.07774193548387,6,1,2439
554330,0.0,0.0,3.0,3.0,12.0,19.0,9.0,4.0,5.0,6.0,3.0,8.0,6.0,36.0,3.0,7.0,5.0,7.0,35.02,5,4,628
554340,0.0,0.0,2.0,1.0,2.0,6.0,0.0,1.0,5.0,8.0,3.0,5.0,3.0,27.0,0.0,0.0,0.0,2.0,28.68,4,2,680
556710,199.0,328.0,562.0,495.0,619.0,531.0,339.0,346.0,289.0,207.0,121.0,225.0,260.0,177.0,105.0,198.0,499.0,443.0,28.580531914893616,10,5,256
556720,110.0,165.0,594.0,250.0,253.0,284.0,193.0,164.0,147.0,187.0,137.0,188.0,190.0,109.0,51.0,121.0,322.0,346.0,26.600473333333333,9,9,2724
556730,80.0,360.0,692.0,533.0,904.0,1074.0,691.0,491.0,452.0,709.0,787.0,723.0,733.0,1083.0,64.0,73.0,117.0,1827.0,16.410460905349794,10,2,1422
556740,5.0,14.0,23.0,35.0,52.0,51.0,47.0,43.0,47.0,55.0,35.0,23.0,42.0,17.0,2.0,30.0,121.0,166.0,23.54746153846154,5,3,2743
556750,29.0,25.0,45.0,64.0,80.0,74.0,93.0,23.0,58.0,60.0,28.0,44.0,58.0,48.0,2.0,63.0,153.0,108.0,9.377958333333334,6,8,289
556760,4.0,9.0,12.0,14.0,15.0,11.0,8.0,16.0,13.0,7.0,8.0,11.0,44.0,16.0,5.0,21.0,33.0,53.0,13.738373015873016,8,3,3226
556770,14.0,16.0,7.0,5.0,24.0,54.0,30.0,30.0,44.0,18.0,10.0,46.0,15.0,27.0,46.0,56.0,31.0,106.0,3.714115384615385,3,8,1073
557810,155.0,49.0,8.0,2.0,1.0,0.0,0.0,6.0,14.0,58.0,237.0,164.0,189.0,19.0,0.0,0.0,0.0,0.0,59.624305555555544,1,6,3034
559130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,71.4765,7,7,1830
559140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,106.0,59.0,10.0,75.895,5,3,3210
559590,6.0,12.0,13.0,7.0,7.0,3.0,6.0,5.0,5.0,5.0,8.0,1.0,5.0,6.0,4.0,12.0,4.0,5.0,101.06,8,3,853
559600,7.0,7.0,9.0,3.0,4.0,9.0,3.0,6.0,10.0,4.0,8.0,14.0,3.0,6.0,10.0,10.0,9.0,15.0,98.46923076923076,3,8,1405
559740,3.0,19.0,26.0,25.0,28.0,11.0,11.0,24.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,67.0,43.0,230.37800000000001,6,8,1316
559990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.49,4,6,2133
560040,145.0,165.0,122.0,142.0,232.0,152.0,138.0,131.0,108.0,231.0,206.0,222.0,259.0,76.0,78.0,231.0,349.0,279.0,6.3428571428571425,4,8,946
562780,52.0,26.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,36.0,96.0,104.0,86.0,12.0,0.0,0.0,1.0,55.24,6,6,2271
562820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.15,2,4,552
563110,47.0,74.0,109.0,46.0,37.0,47.0,50.0,57.0,50.0,47.0,23.0,26.0,39.0,12.0,25.0,0.0,0.0,1.0,20.06,1,1,1728
566150,20.0,22.0,21.0,17.0,20.0,21.0,21.0,23.0,9.0,18.0,14.0,36.0,15.0,15.0,33.0,33.0,22.0,18.0,154.20416666666668,7,7,427
566170,1.0,1.0,4.0,2.0,6.0,5.0,2.0,4.0,10.0,4.0,5.0,6.0,6.0,9.0,17.0,15.0,8.0,3.0,178.30333333333337,6,5,3038
568520,120.0,94.0,720.0,137.0,239.0,124.0,87.0,70.0,100.0,105.0,66.0,105.0,192.0,117.0,717.0,53.0,97.0,58.0,36.07897101449275,1,1,3409
569270,3.0,3.0,9.0,3.0,7.0,15.0,6.0,6.0,6.0,6.0,4.0,10.0,7.0,7.0,4.0,3.0,51.0,1.0,96.35,10,9,3264
569280,5.0,19.0,51.0,23.0,71.0,58.0,40.0,42.0,18.0,44.0,32.0,38.0,50.0,27.0,16.0,47.0,219.0,20.0,56.376,6,4,1900
571160,3.0,4.0,8.0,2.0,1.0,6.0,7.0,1.0,6.0,15.0,6.0,12.0,3.0,13.0,33.0,16.0,5.0,8.0,130.72333333333333,8,1,624
574640,491.0,369.0,479.0,683.0,1121.0,1978.0,1658.0,1160.0,1109.0,802.0,100.0,77.0,1379.0,749.0,398.0,586.0,596.0,465.0,12.218120104438642,2,2,2088
574650,182.0,159.0,1653.0,388.0,1327.0,1471.0,2326.0,1029.0,325.0,365.0,580.0,370.0,579.0,2012.0,363.0,453.0,327.0,225.0,21.85506976744186,10,5,979
574750,85.0,93.0,148.0,136.0,345.0,151.0,214.0,320.0,85.0,191.0,175.0,163.0,190.0,137.0,41.0,41.0,13.0,19.0,36.495789473684205,3,10,1859
575100,59.0,630.0,689.0,536.0,25.0,24.0,270.0,1335.0,436.0,17.0,10.0,4.0,3.0,40.0,17.0,7.0,41.0,56.0,4.088066666666667,8,5,3493
575780,9.0,21.0,6.0,10.0,5.0,6.0,1.0,8.0,1.0,4.0,14.0,11.0,19.0,16.0,8.0,10.0,7.0,7.0,150.8942857142857,10,7,1546
575790,2.0,8.0,5.0,4.0,9.0,1.0,6.0,7.0,4.0,5.0,12.0,5.0,9.0,8.0,8.0,2.0,2.0,4.0,171.175,10,5,1100
576480,0.0,0.0,3.0,2.0,20.0,4.0,9.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.33,4,8,1667
576490,28.0,16.0,58.0,35.0,78.0,113.0,129.0,145.0,82.0,140.0,110.0,54.0,77.0,17.0,31.0,26.0,40.0,18.0,3.86,7,7,2257
576650,41.0,77.0,89.0,65.0,48.0,41.0,32.0,29.0,51.0,36.0,57.0,68.0,82.0,35.0,121.0,36.0,51.0,29.0,45.83771929824561,2,3,1728
576660,133.0,168.0,206.0,184.0,691.0,97.0,90.0,107.0,103.0,112.0,219.0,99.0,396.0,149.0,261.0,94.0,173.0,115.0,34.50778846153846,4,2,188
576670,25.0,16.0,32.0,29.0,58.0,13.0,8.0,8.0,11.0,24.0,14.0,27.0,69.0,73.0,46.0,7.0,35.0,20.0,39.806875,7,4,1198
576680,21.0,2.0,5.0,6.0,26.0,11.0,19.0,25.0,26.0,24.0,15.0,30.0,29.0,29.0,49.0,40.0,23.0,23.0,75.20616666666666,10,1,997
576700,1.0,2.0,7.0,4.0,18.0,6.0,24.0,18.0,15.0,4.0,15.0,29.0,11.0,16.0,20.0,13.0,9.0,13.0,61.6271875,7,8,984
576710,1.0,2.0,8.0,3.0,14.0,6.0,12.0,19.0,9.0,7.0,10.0,14.0,22.0,7.0,25.0,15.0,1.0,40.0,56.30108888888889,6,2,492
576880,1.0,2.0,0.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,110.81,5,5,859
577380,21.0,19.0,43.0,47.0,93.0,56.0,73.0,64.0,93.0,42.0,30.0,43.0,67.0,25.0,21.0,54.0,79.0,75.0,24.99,5,6,1014
577390,34.0,22.0,39.0,36.0,69.0,55.0,45.0,41.0,64.0,23.0,31.0,30.0,47.0,17.0,29.0,58.0,81.0,72.0,24.99,6,10,1849
579240,287.0,265.0,1103.0,242.0,575.0,1101.0,791.0,429.0,332.0,333.0,492.0,527.0,475.0,10591.0,379.0,2950.0,1257.0,5687.0,41.83280080213903,10,8,156
579710,1.0,0.0,4.0,2.0,3.0,6.0,9.0,9.0,10.0,6.0,6.0,16.0,3.0,1.0,0.0,0.0,3.0,3.0,229.28,3,2,2189
580360,5.0,9.0,10.0,13.0,7.0,9.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.76,4,3,861
580430,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.15,8,7,2435
580440,51.0,73.0,74.0,111.0,170.0,176.0,177.0,192.0,106.0,154.0,130.0,112.0,325.0,103.0,94.0,149.0,79.0,29.0,2.438,4,1,354
583070,5.0,9.0,14.0,6.0,10.0,13.0,10.0,6.0,8.0,5.0,12.0,5.0,20.0,17.0,24.0,7.0,13.0,20.0,142.09300000000002,2,2,3182
583090,47.0,37.0,42.0,39.0,26.0,41.0,39.0,30.0,30.0,21.0,23.0,35.0,50.0,49.0,65.0,42.0,41.0,40.0,147.75936936936935,7,4,722
583120,18.0,28.0,64.0,20.0,20.0,15.0,20.0,12.0,17.0,17.0,33.0,24.0,32.0,18.0,27.0,27.0,22.0,21.0,112.2195,7,6,440
584640,344.0,146.0,238.0,100.0,136.0,189.0,222.0,412.0,262.0,182.0,345.0,213.0,280.0,179.0,405.0,225.0,199.0,217.0,83.79864077853364,7,1,293
584650,90.0,47.0,94.0,30.0,35.0,54.0,56.0,146.0,98.0,52.0,95.0,77.0,49.0,137.0,143.0,35.0,42.0,69.0,104.33448464912281,2,2,1534
584660,234.0,98.0,235.0,207.0,159.0,193.0,291.0,270.0,138.0,91.0,119.0,325.0,129.0,206.0,532.0,133.0,285.0,285.0,66.4297627118644,4,2,1543
584860,25.0,23.0,15.0,9.0,95.0,32.0,42.0,57.0,74.0,8.0,27.0,44.0,61.0,36.0,106.0,27.0,76.0,99.0,44.63747685185186,3,2,2528
588540,2.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,2.0,6.0,3.0,12.0,2.0,3.0,3.0,2.0,143.44,8,1,2071
588560,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,4.0,4.0,0.0,12.0,63.77111111111112,2,2,863
595700,0.0,1.0,0.0,11.0,7.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,165.08,8,2,1337
595710,8.0,5.0,7.0,28.0,17.0,3.0,5.0,6.0,3.0,7.0,5.0,1.0,6.0,6.0,15.0,12.0,12.0,7.0,153.62285714285716,9,9,1810
595720,8.0,14.0,5.0,28.0,12.0,22.0,7.0,2.0,3.0,3.0,4.0,1.0,3.0,10.0,1.0,4.0,2.0,3.0,125.88,4,5,1733
599370,96.0,93.0,81.0,79.0,445.0,523.0,150.0,94.0,84.0,62.0,84.0,97.0,69.0,39.0,55.0,32.0,99.0,78.0,24.53945205479452,7,2,3070
601800,13.0,15.0,10.0,9.0,12.0,13.0,12.0,10.0,7.0,17.0,12.0,16.0,33.0,20.0,24.0,28.0,21.0,10.0,193.406,10,10,397
601810,78.0,75.0,72.0,52.0,44.0,60.0,67.0,57.0,47.0,52.0,53.0,63.0,96.0,69.0,111.0,54.0,62.0,48.0,188.45652173913044,9,9,566
601820,79.0,79.0,89.0,71.0,63.0,69.0,70.0,66.0,57.0,52.0,72.0,68.0,78.0,80.0,94.0,71.0,73.0,59.0,220.00333333333333,5,5,851
601830,83.0,83.0,93.0,61.0,62.0,78.0,67.0,42.0,58.0,54.0,51.0,80.0,79.0,103.0,100.0,72.0,60.0,71.0,204.95121693121692,5,8,1232
601850,91.0,79.0,83.0,74.0,80.0,68.0,82.0,44.0,58.0,61.0,56.0,79.0,102.0,84.0,105.0,76.0,56.0,59.0,229.86806603773584,4,8,2662
601890,117.0,283.0,280.0,180.0,147.0,142.0,146.0,147.0,260.0,323.0,209.0,207.0,190.0,214.0,402.0,106.0,179.0,175.0,69.79304347826087,4,4,2510
601900,90.0,255.0,241.0,104.0,138.0,107.0,104.0,74.0,136.0,339.0,144.0,183.0,224.0,169.0,410.0,88.0,138.0,136.0,80.81159166666667,4,3,1419
601910,24.0,42.0,66.0,25.0,24.0,13.0,17.0,52.0,53.0,43.0,55.0,39.0,136.0,45.0,47.0,20.0,17.0,22.0,86.34660714285714,7,7,316
601920,16.0,25.0,36.0,14.0,37.0,28.0,37.0,28.0,54.0,50.0,55.0,52.0,46.0,31.0,79.0,47.0,38.0,46.0,54.656666666666666,10,10,1942
602460,285.0,226.0,395.0,186.0,185.0,183.0,204.0,399.0,210.0,192.0,199.0,344.0,258.0,250.0,644.0,487.0,303.0,246.0,29.854445482866048,4,9,1259
603990,1.0,0.0,0.0,2.0,11.0,4.0,0.0,5.0,3.0,6.0,9.0,4.0,2.0,5.0,17.0,13.0,68.0,26.0,24.05916666666667,4,4,2180
605990,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.26,3,7,1666
606000,23.0,16.0,12.0,11.0,86.0,13.0,10.0,10.0,3.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,54.43,1,6,2659
606040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,96.0,156.0,256.0,70.0,70.0,7.0,7.859999999999999,7,9,1714
606660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,90.0,2328.0,59.0,129.0,96.0,8.938055555555556,9,7,2663
607610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,10.0,42.0,7.0,5.0,0.0,29.0,31.0,18.635208333333335,6,1,889
608660,25.0,20.0,42.0,11.0,13.0,23.0,19.0,24.0,16.0,14.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,54.07,6,5,630
608680,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,18.7,10,1,1997
608690,3122.0,4067.0,10800.0,732.0,745.0,734.0,550.0,662.0,733.0,644.0,790.0,709.0,905.0,763.0,400.0,616.0,344.0,231.0,8.931538461538462,1,7,2961
611050,143.0,130.0,239.0,350.0,879.0,776.0,688.0,546.0,342.0,444.0,693.0,785.0,563.0,542.0,623.0,857.0,1066.0,1453.0,25.53942857142857,10,10,408
611140,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,9.69,7,6,905
611850,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,3.0,6.0,3.0,7.0,5.0,10.0,15.0,12.0,35.0,13.0,27.89,8,7,740
612690,3.0,6.0,6.0,3.0,4.0,5.0,9.0,5.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,198.93,3,2,374
612940,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.69,3,1,2386
613010,1.0,0.0,0.0,3.0,4.0,3.0,3.0,9.0,5.0,2.0,10.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,52.775000000000006,7,8,1151
613020,0.0,1.0,1.0,1.0,1.0,8.0,2.0,6.0,4.0,0.0,1.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,53.295833333333334,3,2,3343
613430,0.0,5.0,13.0,2.0,8.0,20.0,18.0,8.0,2.0,9.0,5.0,9.0,24.0,29.0,39.0,36.0,53.0,42.0,4.89,4,9,3396
613440,11.0,10.0,30.0,11.0,42.0,25.0,20.0,13.0,26.0,8.0,7.0,7.0,28.0,6.0,8.0,6.0,3.0,13.0,31.99,7,5,3277
613470,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,77.45,3,3,2795
613480,0.0,1.0,1.0,2.0,31.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.57,2,4,2704
613490,37.0,38.0,63.0,53.0,51.0,50.0,22.0,44.0,36.0,60.0,64.0,51.0,109.0,61.0,61.0,68.0,131.0,102.0,4.89,8,5,1687
614660,26.0,18.0,11.0,18.0,25.0,76.0,36.0,66.0,36.0,40.0,177.0,56.0,171.0,328.0,356.0,72.0,139.0,85.0,122.59948051948052,10,6,1851
614820,65.0,37.0,55.0,66.0,90.0,112.0,74.0,53.0,51.0,44.0,56.0,36.0,24.0,34.0,22.0,27.0,27.0,31.0,44.870888888888885,2,4,1110
614830,30.0,10.0,13.0,25.0,36.0,54.0,32.0,36.0,37.0,24.0,20.0,12.0,13.0,15.0,26.0,14.0,20.0,13.0,38.44916666666666,4,4,684
621760,6.0,7.0,7.0,9.0,10.0,14.0,9.0,8.0,4.0,8.0,9.0,8.0,7.0,7.0,5.0,5.0,7.0,6.0,132.85,10,9,1722
622140,127.0,144.0,267.0,156.0,264.0,392.0,186.0,451.0,175.0,261.0,134.0,231.0,272.0,109.0,103.0,185.0,397.0,332.0,34.7011575562701,7,5,1637
622290,9.0,12.0,13.0,9.0,15.0,9.0,7.0,8.0,4.0,8.0,14.0,5.0,13.0,6.0,3.0,0.0,1.0,0.0,50.82,2,7,413
622350,1.0,2.0,3.0,1.0,2.0,3.0,3.0,6.0,1.0,1.0,3.0,0.0,2.0,5.0,3.0,0.0,0.0,1.0,225.06,2,10,2480
622540,16.0,13.0,17.0,28.0,25.0,18.0,44.0,26.0,31.0,21.0,16.0,31.0,17.0,22.0,22.0,16.0,23.0,17.0,127.11066666666667,4,2,3089
623490,10.0,5.0,6.0,7.0,12.0,11.0,10.0,11.0,13.0,6.0,3.0,6.0,8.0,5.0,4.0,14.0,6.0,8.0,74.2825,5,6,3395
624280,147.0,130.0,123.0,68.0,74.0,66.0,45.0,47.0,75.0,67.0,125.0,76.0,163.0,79.0,100.0,111.0,133.0,138.0,13.480237425804436,10,4,2519
625420,11.0,15.0,4.0,7.0,34.0,18.0,12.0,33.0,15.0,4.0,83.0,81.0,41.0,21.0,413.0,2219.0,146.0,5.0,31.47875,10,1,816
626910,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,319.04,10,10,492
626920,2.0,5.0,4.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,114.56,8,3,825
626940,0.0,0.0,0.0,0.0,0.0,2.0,22.0,48.0,36.0,40.0,28.0,51.0,22.0,35.0,36.0,35.0,45.0,30.0,42.26571428571429,5,6,1047
626950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,5.0,5.0,6.0,2.0,13.0,55.26800000000001,10,3,558
626960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,8.0,34.0,21.0,13.0,24.0,26.0,29.0,63.03333333333333,10,9,1330
631040,76.0,39.0,87.0,59.0,103.0,96.0,35.0,87.0,103.0,64.0,86.0,73.0,88.0,71.0,199.0,31.0,150.0,51.0,76.30017647058824,5,1,826
631050,17.0,22.0,32.0,29.0,24.0,40.0,118.0,33.0,37.0,46.0,25.0,36.0,42.0,160.0,85.0,172.0,88.0,43.0,76.8622,8,4,1312
631060,86.0,152.0,311.0,235.0,115.0,143.0,123.0,290.0,150.0,193.0,203.0,206.0,219.0,290.0,181.0,112.0,201.0,106.0,70.09714803312629,1,3,3122
631070,9.0,6.0,26.0,29.0,17.0,23.0,32.0,28.0,65.0,35.0,32.0,52.0,30.0,13.0,21.0,13.0,18.0,16.0,62.34357142857142,2,2,822
631160,167.0,170.0,164.0,118.0,192.0,334.0,123.0,140.0,192.0,189.0,309.0,221.0,175.0,174.0,269.0,122.0,119.0,160.0,65.91250825082508,1,8,2000
631170,29.0,34.0,35.0,27.0,44.0,37.0,23.0,28.0,31.0,64.0,109.0,56.0,44.0,43.0,71.0,44.0,34.0,64.0,121.63273504273504,8,8,3295
631210,40.0,30.0,51.0,48.0,37.0,22.0,36.0,33.0,38.0,31.0,21.0,35.0,45.0,39.0,21.0,21.0,19.0,24.0,20.592000000000002,9,4,1872
631220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,22.495,5,10,1635
631230,60.0,44.0,38.0,43.0,50.0,52.0,32.0,44.0,45.0,44.0,44.0,42.0,49.0,52.0,38.0,36.0,24.0,26.0,39.2,1,2,1427
632340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.99,7,9,1819
632370,80.0,80.0,20.0,21.0,9.0,7.0,9.0,10.0,14.0,15.0,41.0,122.0,90.0,113.0,44.0,9.0,9.0,6.0,62.69833333333333,3,9,2724
632380,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.49,3,8,744
633250,2.0,5.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,50.49,3,6,1392
